Year,Month,State,District,Serial Number,Station Code,Station Name,DO (mg/L),pH,Conductivity (µS/cm),BOD (mg/L),Nitrate (mg/L),Turbidity (NTU),Chloride (mg/L),COD (mg/L),Ammonia  (mg/L),TDS (mg/L),Temperature,WQI Drinking,WQI Domestic,WQI Agriculture
2023,October,Telangana,Sangareddy,64.0,2348.0,Khazipally Tank,5,7.15,3650.0,7.1,29,10.2,320,78.0,,2190,25.0,7.32,26.95,33.12
2023,October,Telangana,Sangareddy,65.0,4243.0,"Isnapur Tank,",4.2,6.68,2415.0,10,65,9.1,595,134.0,,1449,25.0,7.3,14.39,40.29
2023,October,Telangana,Sangareddy,66.0,4302.0,Rudraram Tank,5.3,8.08,1894.0,10,40,9,335,80.0,,1136,25.0,7.32,27.01,43.22
2023,October,Telangana,Sangareddy,67.0,4240.0,"Muthangi Tank,",4.5,7.65,1611.0,8.5,29,5.6,290,92.0,,967,25.0,7.32,27.01,42.95
2023,October,Telangana,Sangareddy,68.0,4241.0,"Chitkul Tank,",5.2,8.32,1326.0,4.2,18,5.4,215,72.0,,796,25.0,14.27,40.26,43.46
2023,October,Telangana,Sangareddy,69.0,4242.0,"Lakadaram Cheruvu,",4.2,6.68,2415.0,10,65,9.1,595,134.0,,1449,25.0,7.3,14.39,40.29
2023,October,Telangana,RR-shamshabad,71.0,1789.0,Himayathsagar lake,6.2,7.38,547.0,1.1,1.08,6.2,62,12.0,0.5,328,25.0,29.83,50.2,70.0
2023,October,Telangana,Medchal Malkajgiri,72.0,3069.0,"Shameerpet lake, Shameerpet",6,7.11,640.0,1.2,2.2,7.6,72,36.0,0.4,384,25.0,29.54,41.72,48.03
2023,October,Telangana,Medchal Malkajgiri,73.0,3078.0,"Pragathinagar cheruvu, Kukatpally",0.3,6.94,813.0,6.1,2.8,8,128,72.0,0.4,486,25.0,29.41,34.24,41.22
2023,October,Telangana,Medchal Malkajgiri,74.0,2340.0,Lakshminarayana cheruvu,2.2,7.11,1627.0,4.8,3,8.6,210,52.0,0.4,976,25.0,24.41,34.5,42.13
2023,October,Telangana,RR-shamshabad,75.0,1788.0,Saroornagar Lake / Large Tank,0.3,8.04,1086.0,10,4.21,13,146,96.0,0.98,674,25.0,18.83,34.06,38.16
2023,October,Telangana,RR-shamshabad,76.0,4234.0,"Umda sagar lake, Shamshabad ",1.5,7.18,1372.0,5.2,3.94,15,210,56.0,0.84,850,25.0,18.85,34.3,38.73
2023,October,Telangana,Yadadri Bhuvanagiri,77.0,1464.0,Bibinagar Tank,6.6,7.53,1303.0,3.6,50,5.2,235,46.0,,782,25.0,20.79,40.81,42.41
2023,October,Telangana,Mulugu,78.0,3068.0,Ramappa lake,6,7.51,247.0,1.8,1.68,6,46,12.0,0.4,148,25.0,34.21,51.01,100.0
2023,October,Telangana,Warangal,79.0,1447.0,Dharmasagar tank,6.2,8.17,312.0,1.6,1.86,6,26,16.0,0.4,198,25.0,34.16,46.14,70.0
2023,October,Telangana,Warangal Urban,80.0,2346.0,Bhadrakali Cheruvu,4.3,8.06,445.0,3.6,1.82,6,42,52.0,0.4,280,25.0,33.86,38.4,45.05
2023,October,Telangana,Warangal Urban,81.0,3084.0,"Waddepally tank, Kazipet",6,7.79,518.0,1.8,1.62,8,63,28.0,0.4,320,25.0,29.57,42.22,53.09
2023,October,Telangana,Warangal Urban,82.0,3085.0,Chinnawaddepally tank,0.3,8.1,856.0,8,4.95,16,118,96.0,1.93,544,25.0,18.82,29.62,38.12
2023,October,Telangana,RR-shamshabad,83.0,2343.0,Premajipet tank,0.3,8.12,1257.0,22,4.76,12,210,286.0,2.82,784,25.0,18.79,29.42,33.97
2023,October,Telangana,Warangal Urban,84.0,2345.0,Sai Cheruvu,0.3,8.19,2099.0,18,6.28,12.8,488,221.0,2.89,1306,25.0,12.85,18.9,34.05
2023,October,Telangana,Karimnagar,85.0,4222.0,"Koneru, Kondagattu temple, Jagitiyal",5.8,6.99,612.0,1.8,2.8,6.6,68,52.0,0.4,384,25.0,29.49,41.2,45.05
2023,October,Telangana,Rajanna Siricilla,86.0,4223.0,"Vemulawada temple  Koneru , Karimnagar",4.4,7.01,902.0,3.2,4.8,10,106,46.0,2.8,558,25.0,18.88,34.41,45.77
2023,October,Telangana,RR-shamshabad,87.0,4228.0,"Pedda Cheruvu/Ibrahim Cheruvu, Rajendra Nagar",0.3,6.94,980.0,6,8,26,122,56.0,8.4,612,25.0,18.82,29.55,34.5
2023,October,Telangana,Sangareddy,88.0,4230.0,Kistaipally Cheruvu,6.2,7.82,2562.0,4.2,75,8.5,465,54.0,,1537,25.0,7.33,27.16,38.13
2023,October,Telangana,Sangareddy,89.0,4231.0,"Rayam Cheruvu,",7,7.01,1078.0,3.1,28,6.1,230,30.0,,647,25.0,20.84,41.62,44.01
2023,October,Telangana,Siddipet,90.0,4232.0,"Komati Cheruvu,",6.8,7.08,716.0,3,23,3.8,118,36.0,,430,25.0,26.81,43.46,43.31
2023,October,Telangana,RR-shamshabad,91.0,4235.0,Lake Kamuni (Shamshabad Lake),3,7.92,1492.0,2.1,3.48,8,220,32.0,0.4,924,25.0,24.47,38.77,44.61
2023,October,Telangana,Sangareddy,92.0,4233.0,"Gaddapotharam cheruvu,",6.2,7.88,2277.0,4.5,52,15,500,60.0,,1366,25.0,7.33,27.08,33.41
2023,October,Telangana,Sangareddy,93.0,4238.0,"Ameenpur Cheruvu,",6.5,7.63,1190.0,3.5,9,8.2,208,35.0,,714,25.0,26.76,41.01,44.01
2023,October,Telangana,Sangareddy,94.0,4239.0,"Mahaboobsagar Tank,",7,8.45,837.0,3.2,24,4.1,180,36.0,,502,25.0,20.85,43.46,43.03
2023,October,Telangana,Sangareddy,95.0,4244.0,"Erdanoor Tank,",6.2,8.18,1308.0,2.4,32,3.5,270,24.0,,785,25.0,7.46,45.0,52.02
2023,October,Telangana,Sangareddy,96.0,4245.0,"Mallepally Tank,",6.1,7.53,1295.0,4.2,32,3.2,185,48.0,,777,25.0,14.31,42.87,42.69
2023,October,Telangana,Warangal Urban,97.0,4247.0,"Mucharla Nagaram cheruvu, Warangal",4.6,8.18,553.0,2.8,3.14,20,48,40.0,0.4,338,25.0,29.42,38.13,42.64
2023,October,Telangana,Warangal Urban,98.0,4248.0,"Koti Cheruvu, Hanamkonda, Warangal",0.6,7.94,841.0,5.4,2.9,12,100,68.0,0.58,524,25.0,18.85,34.23,38.49
2023,October,Telangana,RR-shamshabad,99.0,4229.0,Neknampur Lake,0.3,7.17,1402.0,6,9,21,182,44.0,8.4,868,25.0,18.82,29.58,34.68
2023,October,Telangana,Warangal Urban,100.0,4249.0,"Rangasamudram, Warangal",3.2,8.11,765.0,4.8,3.68,14,87,52.0,0.84,482,25.0,24.4,38.07,39.4
2023,October,Telangana,Sangareddy,101.0,4661.0,Peddakanjarla Tank,6.8,8.17,360.0,2.6,10,3,45,32.0,,216,25.0,36.52,43.8,44.01
2023,October,Telangana,Sangareddy,102.0,4666.0,Ismailkhanpet Tank,6,8.41,733.0,4.2,22,3.5,92,50.0,,440,25.0,20.81,42.81,44.78
2023,October,Telangana,Rangareddy,103.0,4670.0,"Bairamalaguda Cheruvu / Maddela Kunta, Medchal-Malkajigiri District.",0.3,8.4,1108.0,14,5.62,16,138,124.0,2.08,698,25.0,18.81,29.55,34.28
2023,October,Telangana,Hyderabad,104.0,4675.0,"Lotus pond, Hakimpet (V), Shaik pet (new mandal)",4.3,7.42,792.0,3.2,4,24,103,42.0,2.2,484,25.0,24.38,34.25,42.13
2023,October,Telangana,Mulugu,105.0,4680.0,Laknavaram lake,6.2,7.1,134.0,1,0.92,6,21,5.0,0.4,80,25.0,38.17,60.65,70.0
2023,October,Telangana,Warangal Rural,106.0,4681.0,Pakala lake Narsampet,6.2,7.09,177.0,1.2,0.84,5,18,16.0,0.4,112,25.0,34.23,49.84,70.0
2023,October,Telangana,Warangal,107.0,4682.0,Bandham Cheruvu,0.3,7.22,1159.0,10,13,14,142,132.0,0.89,710,25.0,12.87,33.97,37.95
2023,October,Telangana,Sangareddy,108.0,4688.0,"Narinja River, Kothur - B (V), Zaheerabad",8.2,7.13,676.0,2.4,15,3.4,75,28.0,,406,25.0,20.93,42.01,42.59
2023,October,Telangana,Hyderabad,109.0,1391.0,Hussain sagar Lake,0.3,7.04,1110.0,8,4,16,144,80.0,1.4,702,25.0,18.83,29.68,38.24
2023,October,Telangana,Hyderabad,110.0,3071.0,Langarhouse lake,0.3,7.18,1150.0,8,3.6,16,168,86.0,1.4,688,25.0,18.83,29.66,38.19
2023,October,Telangana,Hyderabad,111.0,2341.0,Miralam tank,2.2,6.97,1229.0,4,3.3,15,172,56.0,1.4,737,25.0,18.86,34.29,38.89
2023,October,Telangana,Medchal Malkajgiri,112.0,3073.0,"Hasmathpet lake, Hasmathpet",0.3,7.06,996.0,8,3.2,12,128,88.0,0.4,590,25.0,24.36,34.1,38.24
2023,October,Telangana,Medchal Malkajgiri,113.0,3072.0,Safilguda lake,0.3,7.13,1107.0,6.2,3,22,150,76.0,1.4,664,25.0,18.83,29.67,38.17
2023,October,Telangana,Medchal Malkajgiri,114.0,3075.0,Rangadhamuni cheruvu,0.3,7.22,1234.0,6.2,3.8,14,152,82.0,1.4,788,25.0,18.84,29.7,38.26
2023,October,Telangana,Medchal Malkajgiri,115.0,3076.0,"Amber cheruvu, Kukatpally",0.3,6.96,912.0,6,3.2,26,144,78.0,0.4,544,25.0,24.35,34.06,38.1
2023,October,Telangana,Medchal Malkajgiri,116.0,3077.0,"Kapra cheruvu, Kapra",1.2,7.05,1095.0,5.4,3.1,7.6,138,86.0,1.4,650,25.0,18.85,29.76,41.15
2023,October,Telangana,RR-shamshabad,117.0,2357.0,Durgam cheruvu,3.2,7.98,812.0,4,2.8,9.2,122,58.0,0.4,464,25.0,29.43,38.12,42.31
2023,October,Telangana,Medchal Malkajgiri,118.0,2344.0,Nalla cheruvu,0.3,7.11,1418.0,8,4.4,12.5,210,92.0,2.8,850,25.0,18.83,29.63,38.2
2023,October,Telangana,Medchal Malkajgiri,119.0,2359.0,Pedda Cheruvu (Peerjadhi guda),0.3,7.2,1122.0,6,3.2,10,168,82.0,1.4,670,25.0,18.84,29.74,41.1
2023,October,Telangana,RR-shamshabad,120.0,2342.0,Noor Md. Kunta,0.3,8.46,1808.0,10,6.28,10,243,108.0,1.98,1140,25.0,18.82,19.03,40.87
2023,October,Telangana,Medchal Malkajgiri,121.0,3070.0,"Fox sagar, Jeedimetla",3.2,7.14,970.0,3,2.2,8.6,128,74.0,0.4,582,25.0,24.4,37.96,41.73
2023,October,Telangana,Hyderabad,122.0,3074.0,Banjara Lake,0.3,6.85,1163.0,6.1,3.4,8,152,88.0,1.4,694,25.0,18.84,29.73,41.04
2023,October,Telangana,Sangareddy,125.0,3086.0,Saki Tank,6.2,7.34,796.0,3.2,22,3.5,118,36.0,,478,25.0,20.86,43.46,44.46
2023,October,Telangana,Medchal Malkajgiri,126.0,4237.0,Mundla Katwa Lake,6.84,636,5.4,4,,5,42,12.0,,,25.0,25.78,37.75,37.74
2023,October,Telangana,Hyderabad,127.0,4667.0,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",0.3,7.53,1444.0,10,18,26,218,100.0,1.6,878,25.0,12.87,29.57,37.99
2023,October,Telangana,Medchal Malkajgiri,128.0,4668.0,"Chinnarayan Cheruvu, Alwal (V)",0.3,7.39,1116.0,8,4.42,20,104,84.0,2.82,680,25.0,18.82,29.61,38.15
2023,October,Telangana,Rangareddy,131.0,4672.0,"Medi Kunta (Wipro Lake), Nanakramguda",2,7.28,788.0,3.8,2.4,8.2,98,44.0,1.4,470,25.0,24.43,34.57,42.41
2023,October,Telangana,Rangareddy,133.0,4674.0,"Meedi Kunta, Hafeezpet (V), Serlingampally",5.6,7.07,515.0,2.2,1.4,6.6,76,38.0,0.4,308,25.0,29.53,41.72,47.4
2023,October,Telangana,Medchal Malkajgiri,134.0,4676.0,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",0.3,7.66,1286.0,12,5.86,26,127,143.0,3.04,792,25.0,18.8,29.5,34.17
2023,October,Telangana,Medchal Malkajgiri,135.0,4677.0,"Lingam Cheruvu, Suraram (V), Quthubullapur",0.3,5.54,1299.0,8,17,22,139,139.0,2.93,806,25.0,6.59,24.49,34.21
2023,October,Telangana,Rangareddy,136.0,4678.0,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",0.3,7.23,1309.0,6.2,12,38,164,77.0,3.3,838,25.0,12.87,29.56,37.98
2023,October,Telangana,Rangareddy,137.0,4679.0,HUDA Park Lake,2,8.64,1186.0,5,4.08,12,156,52.0,0.69,724,25.0,12.92,38.07,35.36
2023,October,Telangana,Warangal,138.0,4683.0,"Pedda cheruvu, Madikonda",3.8,7.83,568.0,2.4,2.44,9,73,44.0,0.4,352,25.0,29.47,38.41,43.96
2023,October,Telangana,Sangareddy,139.0,4684.0,Campus Lake Icrisat,5.8,8.07,618.0,3.3,22,3.8,89,30.0,,371,25.0,20.88,44.01,50.24
2023,October,Telangana,Sangareddy,140.0,4685.0,Surisigal Lake Icrisat,5.9,7.49,941.0,3.2,30,3.3,120,32.0,,565,25.0,14.37,43.8,48.98
2023,October,Telangana,Sangareddy,141.0,4686.0,Icrisat Lake,5.8,8.14,918.0,3.1,32,3.5,97,36.0,,551,25.0,14.35,43.46,47.31
2023,October,Telangana,Sangareddy,142.0,4687.0,Red Lake Icrisat,6.2,7.76,924.0,3.7,38,4.5,130,42.0,,554,25.0,14.32,43.11,43.31
2023,October,Telangana,Hyderabad,143.0,4689.0,"Sunnam Kunta, Jubille hills",3.7,8.07,442.0,4.2,6,19,88,65.0,4.4,270,25.0,29.38,34.08,38.84
2023,October,Telangana,Hyderabad,144.0,4690.0,"Banjara Kunta (Singadi Kunta), Shaikpet",2.2,6.92,903.0,5.2,8,42,128,50.0,4.4,578,25.0,18.81,29.58,38.21
2023,October,Telangana,RR-shamshabad,145.0,4691.0,"Nagole Cheruvu, Uppal Malkajigiri District.",0.3,7.08,1340.0,8,10,36,186,123.0,2.2,830,25.0,18.8,29.51,37.83
2023,October,Telangana,Medchal Malkajgiri,146.0,4692.0,"Ramanthapur Pedda Cheruvu, Medchal-Malkajigiri District.",0.3,7.06,788.0,12,9,31,122,100.0,3.9,512,25.0,18.81,29.52,34.27
2023,October,Telangana,Medchal Malkajgiri,147.0,4693.0,"Patel Cheruvu, Madeenaguda, Miyapur",0.3,6.98,524.0,10,6,28,112,99.0,3.3,314,25.0,24.34,29.54,37.97
2023,October,Telangana,Medchal Malkajgiri,148.0,4694.0,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",1.7,6.84,636.0,5.4,4,24,78,42.0,6.7,408,25.0,24.36,29.62,34.89
2023,October,Telangana,Medchal Malkajgiri,150.0,4696.0,"Parki Cheruvu, Kukatpally (V), Balanagar",0.3,7.57,1247.0,12,10.6,18,125,147.0,1.39,784,25.0,12.86,29.53,34.21
2023,October,Telangana,RR-shamshabad,153.0,4699.0,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",4.2,8.06,518.0,2,3.98,8,62,24.0,0.4,322,25.0,29.57,39.52,60.65
2023,October,Telangana,RR-shamshabad,154.0,4700.0,"Large tank,/ Saroornagar, Rangareddy District.",3.2,6.92,328.0,2.8,3.28,8,38,44.0,1.4,200,25.0,29.46,34.65,43.26
2023,October,Telangana,Rangareddy,155.0,4701.0,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",0.3,6.99,394.0,8,4,13,62,111.0,4.4,240,25.0,29.36,29.56,38.06
2023,October,Telangana,Rangareddy,156.0,4702.0,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",4.2,7.36,1649.0,9,9,39,180,41.0,<5,920,25.0,18.81,24.57,41.37
2023,October,Telangana,Rangareddy,158.0,4704.0,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",0.3,7.2,1156.0,12,10,28,240,138.0,4.4,728,25.0,18.8,29.48,34.18
2023,October,Telangana,Medchal Malkajgiri,159.0,4705.0,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",0.3,7.77,1419.0,12,11.4,10,140,147.0,4.18,886,25.0,12.87,29.51,37.91
2023,October,Telangana,Hyderabad,161.0,5030.0,"Naya Quila Talab, Golconda, Hyderabad",0.3,7.84,944.0,6.2,12,14,144,73.0,6.1,602,25.0,12.89,29.6,34.63
2023,October,Telangana,Hyderabad,162.0,5031.0,"Erra Kunta, Shaikpet, Hyderabad",,,,,,,,,,,25.0,,,
2023,October,Telangana,Hyderabad,163.0,5032.0,"Kotha Cheruvu, Shaikpet, Hyderabad",0.3,7.39,1122.0,6.1,10,27,136,54.0,3.3,706,25.0,18.83,29.65,38.27
2023,October,Telangana,Hyderabad,165.0,5034.0,"Shikari Kunta, Shaikpet, Hyderabad",0.3,7.84,1082.0,6,8,32,156,56.0,3.9,670,25.0,18.82,29.61,38.17
2023,October,Telangana,Hyderabad,166.0,5035.0,"Bathur Kunta, Shaikpet, Hyderabad",0.3,7.12,1106.0,6.2,9,13,142,62.0,5,676,25.0,18.84,29.66,38.5
2023,October,Telangana,Medchal Malkajgiri,167.0,5036.0,"Ramana Cheruvu,Boinpally, Thirumalagiri, Medchal-Malkajgiri Dist.",2.8,7.81,566.0,3.8,3.47,10,38,40.0,4.84,344,25.0,24.4,34.24,43.26
2023,October,Telangana,Medchal Malkajgiri,168.0,5037.0,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",0.3,7.72,1328.0,8,5.46,14,137,96.0,3.17,850,25.0,18.82,29.6,38.15
2023,October,Telangana,Hyderabad,169.0,5038.0,"Salkam Cheruvu, Bandlaguda, Hyderabad",0.3,8.2,1602.0,10,13,18,262,134.0,3.3,988,25.0,6.59,24.5,37.91
2023,October,Telangana,Hyderabad,170.0,5039.0,"DMRL,  Lake, Kanchanbagh, Hyderabad",0.3,8.62,1688.0,10,14,11,277,131.0,4.4,1094,25.0,0.04,18.97,34.32
2023,October,Telangana,Medchal Malkajgiri,171.0,5040.0,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",0.3,7.16,1328.0,10,14,22,213,130.0,2.2,824,25.0,12.87,29.53,37.9
2023,October,Telangana,Medchal Malkajgiri,172.0,5041.0,"Pathulguda, Uppal, Medchal Dist.",0.3,8.06,1238.0,6,12,25,164,46.0,2.8,768,25.0,12.89,29.71,38.4
2023,October,Telangana,Medchal Malkajgiri,173.0,5042.0,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",0.3,7.62,1202.0,12,14,14,120,139.0,1.94,768,25.0,12.87,29.54,34.26
2023,October,Telangana,Medchal Malkajgiri,174.0,5043.0,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",0.3,7.71,1189.0,16,11,12,122,143.0,5.02,750,25.0,12.86,29.5,29.82
2023,October,Telangana,Medchal Malkajgiri,175.0,5044.0,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",0.3,7.04,1171.0,6.2,3.5,10,132,78.0,1.4,702,25.0,18.84,29.75,41.14
2023,October,Telangana,Medchal Malkajgiri,176.0,5045.0,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",0.3,7.74,1137.0,8,3.81,18,104,108.0,5.26,716,25.0,18.81,29.54,34.36
2023,October,Telangana,Medchal Malkajgiri,177.0,5046.0,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",0.3,7.83,522.0,6.2,6.54,8,49,84.0,0.75,328,25.0,24.38,34.17,41.08
2023,October,Telangana,Medchal Malkajgiri,178.0,5047.0,"Mahaboob Kunta, Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",0.3,7.47,419.0,6.1,6.04,8,36,77.0,2.34,266,25.0,29.39,29.73,41.15
2023,October,Telangana,Medchal Malkajgiri,181.0,5050.0,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",2.8,7.33,944.0,4.4,4.8,21,102,44.0,4.34,604,25.0,18.84,34.13,39.05
2023,October,Telangana,Medchal Malkajgiri,182.0,5051.0,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",4.2,7.92,898.0,2.2,8.3,18,74,20.0,3.4,564,25.0,18.88,34.45,48.03
2023,October,Telangana,Medchal Malkajgiri,183.0,5052.0,"Bakshi Kunta, Chandhanagar, Serilingampally, rangareddy Dist.",4,8.36,422.0,1.4,3,17,78,20.0,7.2,258,25.0,29.41,34.17,44.46
2023,October,Telangana,Medchal Malkajgiri,184.0,5053.0,"Ramamma Kunta, Gachibowli, Rangareddy Dist (Dr. YSR Toursim College)",3.6,7.51,677.0,4,8,10,88,38.0,2.2,424,25.0,24.43,34.57,44.61
2023,October,Telangana,Medchal Malkajgiri,185.0,5054.0,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",5.2,7.26,544.0,2,6,20,93,20.0,7.2,344,25.0,24.39,37.8,43.6
2023,October,Telangana,Medchal Malkajgiri,186.0,5055.0,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",2.5,7.07,1102.0,3,12,28,126,28.0,6.1,732,25.0,12.89,34.07,35.2
2023,October,Telangana,Medchal Malkajgiri,187.0,5056.0,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",0.3,7.2,866.0,6,3.2,8.7,,,,,25.0,20.79,30.38,42.44
2023,October,Telangana,Medchal Malkajgiri,188.0,5057.0,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",0.3,6.98,752.0,10,10,22,147,135.0,8.9,466,25.0,24.33,29.47,34.18
2023,October,Telangana,Medchal Malkajgiri,189.0,5058.0,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",1.2,7.06,654.0,2.2,4,22,86,28.0,4.4,412,25.0,24.38,34.17,38.99
2023,October,Telangana,Medchal Malkajgiri,190.0,5059.0,"Gopi Cheruvu,  Lingampally, Serilingampally, Rangareddy Dist.",0.3,7.28,824.0,6,16,26,144,56.0,11.7,532,25.0,12.87,29.51,34.42
2023,October,Telangana,Medchal Malkajgiri,191.0,5060.0,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",0.3,7.07,1020.0,10,12,18,130,119.0,5,674,25.0,12.87,29.52,37.97
2023,October,Telangana,Medchal Malkajgiri,192.0,5061.0,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",2.6,6.98,812.0,4,2.6,12.4,108,68.0,0.4,521,25.0,24.39,37.93,38.82
2023,October,Telangana,Medchal Malkajgiri,193.0,5062.0,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",0.3,7.08,865.0,6,3.4,10.6,132,72.0,0.4,544,25.0,24.38,34.21,38.43
2023,October,Telangana,Medchal Malkajgiri,194.0,5063.0,"Nanakram Kunta, Nanakraamguda,",2,7.06,626.0,3.2,6,16,69,32.0,7.8,394,25.0,24.38,34.07,35.42
2023,October,Telangana,Medchal Malkajgiri,195.0,5111.0,"Nagireddy Kunta (Yapral Cheruvu), Yapral",0.3,7.26,1409.0,8,7.06,22,189,104.0,4.06,878,25.0,18.81,29.55,38.0
2023,October,Telangana,Medchal Malkajgiri,196.0,5112.0,"Kamuni Cheruvu, Kukatpally",0.3,7.64,1202.0,8,8.38,28,144,84.0,3.12,792,25.0,18.81,29.57,38.05
2023,October,Telangana,Medchal Malkajgiri,197.0,5113.0,"Chinna Cheruvu, Ramanthapur Bagat, Uppal",0.3,8.09,777.0,12,8,27,125,169.0,1.6,456,25.0,24.32,29.48,34.11
2023,October,Telangana,Rangareddy,198.0,5114.0,"Shanthisarovor Pond, Gachibowli, Serilingmapally",4.7,7.41,596.0,2,6,20,68,16.0,5.6,376,25.0,24.4,34.26,44.54
2023,October,Telangana,Rangareddy,199.0,5115.0,"Raja Mohammad Kunta, Haffezpet, Serilingampally (M),",0.3,6.82,1012.0,16,13,33,144,163.0,6.7,666,25.0,12.85,29.44,29.67
2023,October,Telangana,Rangareddy,200.0,5116.0,"Kotha Cheruvu (Novotel Lake), Khanamet, Serilingampally",3.2,7.42,888.0,4.2,12,18,115,45.0,7.2,566,25.0,12.89,34.05,35.34
2023,October,Telangana,Rangareddy,202.0,5118.0,"Kotha Kunta, Haffezpet, Serilingampally (M)",0.3,6.88,622.0,6,9,24,112,66.0,7.8,380,25.0,24.34,29.55,34.47
2023,October,Telangana,Rangareddy,203.0,5119.0,"Kaidam Kunta, Hafeezpet, Serilingampally (M)",0.3,6.97,1233.0,12,10,27,167,123.0,6.1,766,25.0,18.8,29.48,29.8
2023,October,Telangana,Rangareddy,204.0,5120.0,"Thammidi Kunta, Khanamet, Serilingampally",0.3,7.08,1269.0,8,14,12,154,96.0,3.3,786,25.0,12.88,29.61,38.17
2023,October,Telangana,Rangareddy,205.0,5121.0,"Pale Cheruvu, Kattedan",2.4,8.4,945.0,3.8,3.08,17,136,48.0,0.62,586,25.0,18.87,38.02,39.05
2023,October,Telangana,Same as Mulguar lake(2343)- Premajipet,206.0,5122.0,"Mulagurd Lake (PJAU), Rajenderanagar,",0.3,8.12,1257.0,22,4.76,12,210,286.0,2.82,784,25.0,18.79,29.42,33.97
2023,October,Telangana,station code : 4228 & 5123 are same,207.0,5123.0,"Pedda Cheruvu, Ibrahimbagh, Gandipet",0.3,6.94,980.0,6,8,26,122,56.0,8.4,612,25.0,18.82,29.55,34.5
2023,October,Telangana,Rangareddy,208.0,5124.0,"TCS Energy Park Lake,Gachibowli(V), Serilingampally (M), Rangareddy (D)",3.8,7.67,748.0,1,5,16,94,8.0,7.8,456,25.0,29.43,37.84,41.17
2023,October,Telangana,Rangareddy,210.0,5126.0,"Bathula Cheruvu, Amangal, Hayathnagar",0.3,7.39,1651.0,6,4,20,243,77.0,3.3,1056,25.0,18.82,19.05,38.2
2023,October,Telangana,Rangareddy,211.0,5127.0,"Kummari Kunta, Amangal, Hayathnagar",0.3,7.43,1473.0,14,13,33,192,211.0,2.8,942,25.0,12.85,29.44,34.02
2023,October,Telangana,Rangareddy,212.0,5128.0,"Palle Cheruvu, Mylardevpalli, Rajendranagar",0.3,7.39,1288.0,6,4,20,220,77.0,3.3,802,25.0,18.82,29.63,38.2
2023,October,Telangana,Rangareddy,213.0,5129.0,"Erra Kunta, Laxmiguda, Rajenderanagar",2.2,8.2,1526.0,2.4,3.86,16,218,40.0,0.58,962,25.0,18.87,34.47,39.32
2023,October,Telangana,Rangareddy,214.0,5130.0,"Pathikunta, Budwel, Rajendranagar",5.8,8.42,578.0,1,2.24,10,84,8.0,0.4,358,25.0,34.11,46.88,100.0
2023,October,Telangana,Rangareddy,215.0,5131.0,"Yellamma Cheruvu, Manikonda, Rajenderanagar",0.3,6.87,1123.0,6.2,12,14,122,98.0,4.53,724,25.0,12.88,29.58,38.13
2023,October,Telangana,Rangareddy,216.0,5132.0,"Malkam Cheruvu, Raidurgam, Serilingampally",3.6,7.4,851.0,42,9,88,100,164.0,<5,460,25.0,24.3,29.39,33.94
2023,October,Telangana,Rangareddy,217.0,5133.0,"Chandana Cheruvu, Jillelguda,",2,8.56,1648.0,4.2,3.56,10,245,52.0,0.68,999,25.0,12.93,34.45,39.23
2023,October,Telangana,Rangareddy,218.0,5134.0,"Manthrala Cheruvu, Meerpet",3,7.35,824.0,2.8,4.82,12,108,44.0,0.4,502,25.0,24.43,38.24,39.93
